CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,Recency_Scaled,Frequency_Scaled,Monetary_Scaled,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,Final_Cluster,Segment_Label
13120.0,238,1,30.6,30.6,12,1.5995640382339833,-0.8594113484539994,-1.020570291445329,1,0,0,1,At-Risk Customers
13121.0,268,2,231.36,4.536470588235294,190,1.9265195681135856,-0.4287523615831239,-0.6531180333689467,1,0,0,1,At-Risk Customers
13122.0,239,1,821.1,16.422,482,1.6104625558966366,-0.8594113484539994,0.4262867020263795,1,0,0,1,At-Risk Customers
13126.0,4,9,1760.17,14.310325203252033,1645,-0.9506890948269172,2.585860546513004,2.145072276801177,3,0,3,3,Regular Average Customers
13127.0,77,1,259.17,17.278000000000002,127,-0.1550973054532174,-0.8594113484539994,-0.6022172199743253,2,0,2,2,New/Occasional Buyers
13130.0,93,1,64.0,32.0,32,0.0192789771492372,-0.8594113484539994,-0.9594380668002246,2,0,2,2,New/Occasional Buyers
13131.0,22,3,604.3,16.78611111111111,375,-0.7545157768991556,0.0019066252877515,0.0294763336713302,0,0,2,0,Regular Average Customers
13132.0,261,1,60.3,30.15,18,1.850229944475012,-0.8594113484539994,-0.9662101994704908,1,0,0,1,At-Risk Customers
13133.0,273,2,79.95,15.99,29,1.981012156426853,-0.4287523615831239,-0.9302446840729964,1,0,0,1,At-Risk Customers
13134.0,72,7,1339.19,15.392988505747129,827,-0.2095898937664845,1.7245425727712531,1.374550003415067,3,0,1,3,Regular Average Customers
13136.0,49,11,2374.93,18.12923664122137,1297,-0.4602558000075132,3.447178520254755,3.2702712714965183,3,0,3,3,Regular Average Customers
13138.0,21,6,946.49,15.265967741935484,471,-0.7654142945618091,1.293883585900378,0.655788787303315,0,0,1,0,Regular Average Customers
13139.0,15,8,2463.89,21.613070175438597,1239,-0.8308054005377296,2.155201559642129,3.4330953045632397,3,0,1,3,Regular Average Customers
13140.0,107,3,348.67,8.301666666666668,177,0.1718582244263851,0.0019066252877515,-0.4384048215989705,2,0,0,2,New/Occasional Buyers
13141.0,84,6,2257.58,17.366,1443,-0.0788076818146435,1.293883585900378,3.055484847481458,3,0,1,3,Regular Average Customers
13142.0,18,1,215.92,11.364210526315787,109,-0.7981098475497693,-0.8594113484539994,-0.6813779599713543,2,0,2,2,New/Occasional Buyers
13144.0,332,1,47.2,23.6,16,2.624024698523405,-0.8594113484539994,-0.9901872097354866,1,0,0,1,At-Risk Customers
13145.0,39,4,293.85,58.77,69,-0.5692409766340475,0.432565612158627,-0.5387422034865342,0,0,2,0,Regular Average Customers
13146.0,25,1,228.91,13.465294117647058,154,-0.7218202239111954,-0.8594113484539994,-0.6576022833803392,2,0,2,2,New/Occasional Buyers
13147.0,42,2,237.6,118.8,48,-0.5365454236460871,-0.4287523615831239,-0.6416969231358494,2,0,2,2,New/Occasional Buyers
13149.0,13,4,1210.68,17.804117647058824,844,-0.8526024358630364,0.432565612158627,1.1393373630215828,0,0,1,0,Regular Average Customers
13151.0,202,2,765.77,14.448490566037735,287,1.2072174023784603,-0.4287523615831239,0.3250158640139953,1,0,0,1,At-Risk Customers
13153.0,5,1,140.46,17.5575,114,-0.9397905771642638,-0.8594113484539994,-0.8194928603222399,2,0,2,2,New/Occasional Buyers
13155.0,32,4,843.0600000000001,10.80846153846154,484,-0.6455306002726214,0.432565612158627,0.4664802245774722,0,0,2,0,Regular Average Customers
13157.0,48,5,1428.33,18.08012658227848,990,-0.4711543176701667,0.8632245990295024,1.537703491584666,3,0,1,3,Regular Average Customers
13158.0,94,4,1193.5,15.301282051282053,748,0.0301774948118907,0.432565612158627,1.107892703758023,0,0,2,0,Regular Average Customers
13159.0,8,4,1215.79,11.469716981132075,965,-0.9070950241763036,0.432565612158627,1.1486902273310582,0,0,1,0,Regular Average Customers
13160.0,21,1,75.89999999999999,25.3,54,-0.7654142945618091,-0.8594113484539994,-0.9376574238877472,2,0,2,2,New/Occasional Buyers
13161.0,312,1,95.75,15.958333333333334,27,2.4060543452703365,-0.8594113484539994,-0.9013258472648332,1,0,0,1,At-Risk Customers
13162.0,121,5,1153.65,18.311904761904763,1057,0.3244374717035331,0.8632245990295024,1.0349550045931306,0,0,1,0,Regular Average Customers
13165.0,45,2,349.28,13.433846153846153,488,-0.5038498706581269,-0.4287523615831239,-0.4372883348614403,2,0,2,2,New/Occasional Buyers
13166.0,281,2,347.1,8.9,206,2.0682002977280805,-0.4287523615831239,-0.4412784022185159,1,0,0,1,At-Risk Customers
13167.0,18,4,482.16,9.6432,312,-0.7981098475497693,0.432565612158627,-0.1940772566925337,0,0,2,0,Regular Average Customers
13168.0,35,5,1088.24,9.630442477876109,646,-0.6128350472846611,0.8632245990295024,0.9152346808195893,0,0,1,0,Regular Average Customers
13169.0,63,2,355.1,39.45555555555556,146,-0.3076765527303653,-0.4287523615831239,-0.4266359532017243,2,0,2,2,New/Occasional Buyers
13170.0,26,1,101.97,3.516206896551724,105,-0.7109217062485419,-0.8594113484539994,-0.889941343154278,2,0,2,2,New/Occasional Buyers
13171.0,21,3,261.51,6.705384615384615,215,-0.7654142945618091,0.0019066252877515,-0.5979343036369138,2,0,2,2,New/Occasional Buyers
13173.0,3,2,340.21,8.100238095238094,245,-0.9615876124895706,-0.4287523615831239,-0.4538892114342276,2,0,2,2,New/Occasional Buyers
13174.0,15,3,1998.53,7.99412,1128,-0.8308054005377296,0.0019066252877515,2.581344045256479,3,0,1,3,Regular Average Customers
13176.0,45,1,337.43,5.719152542372881,240,-0.5038498706581269,-0.8594113484539994,-0.4589774624675626,2,0,2,2,New/Occasional Buyers
13177.0,64,1,282.45,16.61470588235294,91,-0.2967780350677119,-0.8594113484539994,-0.5596076933354621,2,0,2,2,New/Occasional Buyers
13182.0,44,1,121.18,11.016363636363636,201,-0.5147483883207804,-0.8594113484539994,-0.8547811624527074,2,0,2,2,New/Occasional Buyers
13183.0,7,9,1126.63,18.171451612903223,737,-0.917993541838957,2.585860546513004,0.9855001330389176,3,0,1,3,Regular Average Customers
13184.0,14,11,1374.27,8.229161676646706,1238,-0.841703918200383,3.447178520254755,1.4387571423536976,3,0,3,3,Regular Average Customers
13185.0,267,1,71.4,71.4,12,1.9156210504509323,-0.8594113484539994,-0.9458938014596924,1,0,0,1,At-Risk Customers
13186.0,39,5,1325.8200000000002,18.16191780821918,631,-0.5692409766340475,0.8632245990295024,1.3500788104957544,0,0,1,0,Regular Average Customers
13187.0,336,1,154.02,5.134,86,2.6676187691740183,-0.8594113484539994,-0.7946739092387785,1,0,0,1,At-Risk Customers
13188.0,10,1,99.6,99.6,24,-0.8852979888509966,-0.8594113484539994,-0.8942791686755024,2,0,2,2,New/Occasional Buyers
13189.0,18,2,167.28,7.965714285714286,424,-0.7981098475497693,-0.4287523615831239,-0.7704040499934466,2,0,2,2,New/Occasional Buyers
13192.0,94,2,859.14,14.319,589,0.0301774948118907,-0.4287523615831239,0.495911547101223,2,0,2,2,New/Occasional Buyers
13193.0,60,1,95.13,3.96375,45,-0.3403721057183256,-0.8594113484539994,-0.9024606370636348,2,0,2,2,New/Occasional Buyers
13194.0,135,1,60.7,20.23333333333333,26,0.477016718980681,-0.8594113484539994,-0.9654780770196508,2,0,0,2,New/Occasional Buyers
13196.0,10,4,1704.03,15.925514018691588,1219,-0.8852979888509966,0.432565612158627,2.0423188908258427,3,0,1,3,Regular Average Customers
13200.0,21,3,607.27,15.57102564102564,400,-0.7654142945618091,0.0019066252877515,0.034912342868814,0,0,2,0,Regular Average Customers
13203.0,9,4,798.68,15.06943396226415,726,-0.8961965065136501,0.432565612158627,0.3852512386568212,0,0,2,0,Regular Average Customers
13207.0,14,2,250.26,31.2825,130,-0.841703918200383,-0.4287523615831239,-0.6185252475667768,2,0,2,2,New/Occasional Buyers
13208.0,58,6,1069.55,7.806934306569342,755,-0.3621691410436324,1.293883585900378,0.8810262593041099,0,0,1,0,Regular Average Customers
13210.0,93,1,293.0,14.65,220,0.0192789771492372,-0.8594113484539994,-0.5402979636945683,2,0,2,2,New/Occasional Buyers
13211.0,9,3,483.42,9.478823529411764,594,-0.8961965065136501,0.0019066252877515,-0.191771070972389,2,0,2,2,New/Occasional Buyers
13212.0,8,4,519.98,4.333166666666667,284,-0.9070950241763036,0.432565612158627,-0.1248550789656519,0,0,2,0,Regular Average Customers
13213.0,56,6,1195.13,16.150405405405408,777,-0.3839661763689393,1.293883585900378,1.1108761027451943,0,0,1,0,Regular Average Customers
13216.0,267,1,10.5,10.5,5,1.9156210504509323,-0.8594113484539994,-1.0573594446000176,1,0,0,1,At-Risk Customers
13217.0,121,2,48.620000000000005,24.31,14,0.3244374717035331,-0.4287523615831239,-0.9875881750350062,2,0,0,2,New/Occasional Buyers
13218.0,126,1,56.76,14.19,60,0.3789300600168002,-0.8594113484539994,-0.9726894831604208,2,0,0,2,New/Occasional Buyers
13220.0,77,4,506.04,29.76705882352941,167,-0.1550973054532174,0.432565612158627,-0.150369546377411,0,0,2,0,Regular Average Customers
13221.0,239,2,570.71,11.190392156862746,217,1.6104625558966366,-0.4287523615831239,-0.0320036491379228,1,0,0,1,At-Risk Customers
13223.0,199,1,62.4,15.6,40,1.1745218493905,-0.8594113484539994,-0.962366556603583,1,0,0,1,At-Risk Customers
13224.0,59,3,1802.82,18.58577319587629,939,-0.351270623380979,0.0019066252877515,2.2231348331219465,3,0,1,3,Regular Average Customers
13226.0,272,1,85.51,6.107857142857143,78,1.9701136387641995,-0.8594113484539994,-0.9200681820063265,1,0,0,1,At-Risk Customers
13227.0,201,1,257.7,28.633333333333333,99,1.1963188847158068,-0.8594113484539994,-0.6049077699811608,1,0,0,1,At-Risk Customers
13229.0,225,1,123.15,15.39375,59,1.457883308619489,-0.8594113484539994,-0.8511754593823225,1,0,0,1,At-Risk Customers
13232.0,12,7,969.91,5.479717514124293,572,-0.8635009535256898,1.7245425727712531,0.698654556799972,0,0,1,0,Regular Average Customers
13233.0,73,2,477.2,14.46060606060606,572,-0.1986913761038311,-0.4287523615831239,-0.2031555750829444,2,0,2,2,New/Occasional Buyers
13235.0,211,1,870.57,15.828545454545456,397,1.305304061342341,-0.8594113484539994,0.5168319461339639,1,0,0,1,At-Risk Customers
13236.0,24,3,574.75,17.9609375,318,-0.7327187415738488,0.0019066252877515,-0.0246092123844432,0,0,2,0,Regular Average Customers
13238.0,22,3,493.68,19.7472,240,-0.7545157768991556,0.0019066252877515,-0.1729921301083539,2,0,2,2,New/Occasional Buyers
13239.0,261,1,292.12,15.374736842105264,231,1.850229944475012,-0.8594113484539994,-0.5419086330864153,1,0,0,1,At-Risk Customers
13240.0,95,4,616.7,9.78888888888889,294,0.0410760124745441,0.432565612158627,0.0521721296473571,0,0,0,0,Regular Average Customers
13242.0,111,3,270.40000000000003,20.800000000000004,130,0.2154522950769988,0.0019066252877515,-0.5816628821670042,2,0,0,2,New/Occasional Buyers
13243.0,202,1,480.02,9.412156862745098,222,1.2072174023784603,-0.8594113484539994,-0.1979941118045253,1,0,0,1,At-Risk Customers
13244.0,92,1,94.79,3.949583333333333,35,0.0083804594865838,-0.8594113484539994,-0.9030829411468484,2,0,2,2,New/Occasional Buyers
13245.0,50,1,259.85,23.622727272727275,111,-0.4493572823448598,-0.8594113484539994,-0.600972611807898,2,0,2,2,New/Occasional Buyers
13246.0,17,7,811.33,6.817899159663866,607,-0.8090083652124227,1.7245425727712531,0.4084046111646229,0,0,1,0,Regular Average Customers
13247.0,17,4,474.72,19.78,280,-0.8090083652124227,0.432565612158627,-0.2076947342781497,0,0,2,0,Regular Average Customers
13248.0,124,2,434.21,18.09208333333333,256,0.3571330246914933,-0.4287523615831239,-0.2818404354869276,2,0,0,2,New/Occasional Buyers
13249.0,92,1,82.23,5.873571428571429,61,0.0083804594865838,-0.8594113484539994,-0.9260715861032108,2,0,2,2,New/Occasional Buyers
13253.0,156,2,380.16,19.008,320,0.7058855898964028,-0.4287523615831239,-0.3807684816566252,1,0,0,1,At-Risk Customers
13255.0,3,3,189.61,21.067777777777778,91,-0.9615876124895706,0.0019066252877515,-0.7295333141753273,2,0,2,2,New/Occasional Buyers
13258.0,11,3,483.73,16.124333333333333,204,-0.8743994711883433,0.0019066252877515,-0.1912036760729883,2,0,2,2,New/Occasional Buyers
13259.0,61,1,249.18,3.1541772151898737,123,-0.3294735880556722,-0.8594113484539994,-0.6205019781840436,2,0,2,2,New/Occasional Buyers
13260.0,60,1,82.32000000000001,20.58,24,-0.3403721057183256,-0.8594113484539994,-0.925906858551772,2,0,2,2,New/Occasional Buyers
13261.0,268,2,670.5,111.75,110,1.9265195681135856,-0.4287523615831239,0.1506425992852798,1,0,0,1,At-Risk Customers
13262.0,262,1,132.29,14.698888888888888,117,1.8611284621376651,-0.8594113484539994,-0.8344464613806383,1,0,0,1,At-Risk Customers
13265.0,52,5,1232.52,17.60742857142857,1050,-0.427560247019553,0.8632245990295024,1.1793112488374236,0,0,1,0,Regular Average Customers
13271.0,36,2,192.77,2.1183516483516485,192,-0.6019365296220077,-0.4287523615831239,-0.7237495468136946,2,0,2,2,New/Occasional Buyers
13272.0,30,2,205.66000000000005,17.138333333333335,90,-0.6673276355979283,-0.4287523615831239,-0.7001569008353893,2,0,2,2,New/Occasional Buyers
13273.0,112,1,128.54,8.569333333333333,117,0.2263508127396523,-0.8594113484539994,-0.8413101093572594,2,0,0,2,New/Occasional Buyers
13276.0,63,2,462.98,19.29083333333333,148,-0.3076765527303653,-0.4287523615831239,-0.2291825282102912,2,0,2,2,New/Occasional Buyers
13277.0,15,3,159.4,26.566666666666663,116,-0.8308054005377296,0.0019066252877515,-0.7848268622749861,2,0,2,2,New/Occasional Buyers
13278.0,40,1,459.86,10.694418604651164,416,-0.558342458971394,-0.8594113484539994,-0.2348930833268399,2,0,2,2,New/Occasional Buyers
13279.0,63,2,126.3,11.481818181818182,70,-0.3076765527303653,-0.4287523615831239,-0.8454099950819609,2,0,2,2,New/Occasional Buyers
13280.0,121,3,723.45,9.646,475,0.3244374717035331,0.0019066252877515,0.2475573087151685,0,0,0,0,Regular Average Customers
13282.0,17,6,642.64,20.73032258064516,245,-0.8090083652124227,1.293883585900378,0.0996502705843034,0,0,1,0,Regular Average Customers
13283.0,59,2,93.66,13.38,90,-0.351270623380979,-0.4287523615831239,-0.9051511870704702,2,0,2,2,New/Occasional Buyers
13284.0,322,2,143.7,13.063636363636364,74,2.5150395218968704,-0.4287523615831239,-0.8135626684704395,1,0,0,1,At-Risk Customers
13291.0,155,1,338.41,8.46025,231,0.6949870722337494,-0.8594113484539994,-0.4571837624630056,1,0,0,1,At-Risk Customers
13292.0,38,2,418.45,18.193478260869565,287,-0.5801394942967009,-0.4287523615831239,-0.3106860600500069,2,0,2,2,New/Occasional Buyers
13294.0,189,2,726.39,15.791086956521738,436,1.0655366727639657,-0.4287523615831239,0.2529384087288392,1,0,0,1,At-Risk Customers
13296.0,136,1,53.4,13.35,74,0.4879152366433344,-0.8594113484539994,-0.9788393117474732,2,0,0,2,New/Occasional Buyers
13297.0,7,4,1641.59,31.56903846153846,633,-0.917993541838957,0.432565612158627,1.928034576249785,3,0,1,3,Regular Average Customers
13298.0,0,1,90.0,90.0,24,-0.9942831654775308,-0.8594113484539994,-0.9118501074956522,2,0,2,2,New/Occasional Buyers
13299.0,267,1,82.80000000000001,20.700000000000003,24,1.9156210504509323,-0.8594113484539994,-0.9250283116107646,1,0,0,1,At-Risk Customers
13300.0,164,2,365.29,16.60409090909091,201,0.7930737311976302,-0.4287523615831239,-0.4079851337665862,1,0,0,1,At-Risk Customers
13301.0,103,4,507.74,6.769866666666667,300,0.1282641537757715,0.432565612158627,-0.1472580259613429,0,0,0,0,Regular Average Customers
13305.0,3,10,1000.21,18.87188679245283,681,-0.9615876124895706,3.0165195333838795,0.7541128324510699,3,0,3,3,Regular Average Customers
13307.0,119,1,15.0,15.0,4,0.3026404363782262,-0.8594113484539994,-1.0491230670280725,2,0,0,2,New/Occasional Buyers
13308.0,22,4,1087.03,20.51,509,-0.7545157768991556,0.432565612158627,0.9130200104057994,0,0,1,0,Regular Average Customers
13309.0,6,5,1389.78,13.8978,1333,-0.9288920595016104,0.8632245990295024,1.467145190385002,0,0,1,0,Regular Average Customers
13310.0,8,6,980.08,14.204057971014493,564,-0.9070950241763036,1.293883585900378,0.7172687701125683,0,0,1,0,Regular Average Customers
13311.0,3,2,408.8200000000001,21.51684210526316,210,-0.9615876124895706,-0.4287523615831239,-0.3283119080539695,2,0,2,2,New/Occasional Buyers
13313.0,21,5,1475.12,19.40947368421053,783,-0.7654142945618091,0.8632245990295024,1.6233435152716256,3,0,1,3,Regular Average Customers
13314.0,1,4,541.76,8.599365079365079,514,-0.9833846478148774,0.432565612158627,-0.0849910115174371,0,0,2,0,Regular Average Customers
13316.0,36,4,580.49,12.899777777777778,336,-0.6019365296220077,0.432565612158627,-0.0141032552148953,0,0,2,0,Regular Average Customers
13317.0,65,8,1716.07,16.34352380952381,913,-0.2858795174050585,2.155201559642129,2.0643557765961136,3,0,1,3,Regular Average Customers
13318.0,0,3,379.54,25.302666666666664,202,-0.9942831654775308,0.0019066252877515,-0.3819032714554265,2,0,2,2,New/Occasional Buyers
13320.0,69,6,1475.2,13.53394495412844,1056,-0.2422854467544448,1.293883585900378,1.6234899397617932,3,0,1,3,Regular Average Customers
13321.0,85,1,259.04,28.782222222222224,140,-0.06790916415199,-0.8594113484539994,-0.6024551597708482,2,0,2,2,New/Occasional Buyers
13322.0,16,1,199.48,7.9792,117,-0.8199068828750762,-0.8594113484539994,-0.7114681927008607,2,0,2,2,New/Occasional Buyers
13323.0,2,5,583.85,29.192500000000003,127,-0.972486130152224,0.8632245990295024,-0.0079534266278429,0,0,1,0,Regular Average Customers
13324.0,35,8,1036.95,51.8475,381,-0.6128350472846611,2.155201559642129,0.8213582795606849,3,0,1,3,Regular Average Customers
13325.0,81,1,471.3,47.13,160,-0.1115032348026037,-0.8594113484539994,-0.2139543812328281,2,0,2,2,New/Occasional Buyers
13328.0,315,1,235.68,29.46,152,2.4387498982582967,-0.8594113484539994,-0.6452111108998793,1,0,0,1,At-Risk Customers
13329.0,31,3,277.08,23.09,199,-0.6564291179352748,0.0019066252877515,-0.5694364372379834,2,0,2,2,New/Occasional Buyers
13330.0,92,3,961.38,20.45489361702128,566,0.0083804594865838,0.0019066252877515,0.6830420455358182,0,0,2,0,Regular Average Customers
13332.0,13,1,338.4,16.919999999999998,178,-0.8526024358630364,-0.8594113484539994,-0.4572020655242767,2,0,2,2,New/Occasional Buyers
13336.0,76,1,752.8000000000001,15.683333333333335,508,-0.1659958231158708,-0.8594113484539994,0.3012767935455223,2,0,2,2,New/Occasional Buyers
13338.0,153,2,289.02000000000004,17.001176470588238,170,0.6731900369084426,-0.4287523615831239,-0.547582582080422,1,0,0,1,At-Risk Customers
13339.0,200,1,664.42,15.819523809523808,308,1.1854203670531531,-0.8594113484539994,0.1395143380325182,1,0,0,1,At-Risk Customers
13340.0,44,6,2161.56,40.028888888888886,872,-0.5147483883207804,1.293883585900378,2.8797388531574186,3,0,1,3,Regular Average Customers
13341.0,260,1,603.55,17.244285714285713,285,1.8393314268123584,-0.8594113484539994,0.0281036040760059,1,0,0,1,At-Risk Customers
13343.0,172,2,253.93,13.364736842105264,125,0.8802618724988576,-0.4287523615831239,-0.6118080240803238,1,0,0,1,At-Risk Customers
13344.0,67,3,1684.29,17.013030303030302,909,-0.2640824820797516,0.0019066252877515,2.0061886478769098,0,0,1,0,Regular Average Customers
13345.0,276,2,297.75,16.541666666666668,135,2.0137077094148133,-0.4287523615831239,-0.5316040095908484,1,0,0,1,At-Risk Customers
13347.0,69,1,148.79999999999998,37.2,96,-0.2422854467544448,-0.8594113484539994,-0.8042281072222349,2,0,2,2,New/Occasional Buyers
13348.0,63,1,233.76,16.697142857142858,136,-0.3076765527303653,-0.8594113484539994,-0.6487252986639093,2,0,2,2,New/Occasional Buyers
13349.0,10,1,197.32,13.154666666666666,224,-0.8852979888509966,-0.8594113484539994,-0.7154216539353945,2,0,2,2,New/Occasional Buyers
13350.0,15,2,652.77,23.313214285714285,267,-0.8308054005377296,-0.4287523615831239,0.1181912716518156,2,0,2,2,New/Occasional Buyers
13351.0,65,1,323.94,21.596,116,-0.2858795174050585,-0.8594113484539994,-0.4836682921221272,2,0,2,2,New/Occasional Buyers
13352.0,7,2,307.48,12.811666666666666,310,-0.917993541838957,-0.4287523615831239,-0.5137951309741758,2,0,2,2,New/Occasional Buyers
13354.0,70,1,684.91,14.57255319148936,494,-0.2313869290917914,-0.8594113484539994,0.1770173105767754,2,0,2,2,New/Occasional Buyers
13355.0,121,1,516.0,17.79310344827586,252,0.3244374717035331,-0.8594113484539994,-0.1321396973515057,2,0,2,2,New/Occasional Buyers
13356.0,79,1,548.59,16.135,305,-0.1333002701279106,-0.8594113484539994,-0.0724900206693513,2,0,2,2,New/Occasional Buyers
13357.0,256,1,491.6,5.995121951219512,266,1.795737356161745,-0.8594113484539994,-0.1767991668527197,1,0,0,1,At-Risk Customers
13358.0,268,1,304.71,13.248260869565216,228,1.9265195681135856,-0.8594113484539994,-0.5188650789462398,1,0,0,1,At-Risk Customers
13359.0,58,2,298.76,15.724210526315789,148,-0.3621691410436324,-0.4287523615831239,-0.5297554004024785,2,0,2,2,New/Occasional Buyers
13363.0,17,2,834.89,15.460925925925926,621,-0.8090083652124227,-0.4287523615831239,0.4515266235190738,0,0,2,0,Regular Average Customers
13364.0,66,2,0.0,0.0,0,-0.2749809997424051,-0.4287523615831239,-1.0765776589345564,2,0,2,2,New/Occasional Buyers
13365.0,8,3,1684.72,14.649739130434783,1190,-0.9070950241763036,0.0019066252877515,2.0069756795115623,0,0,1,0,Regular Average Customers
13368.0,256,2,430.18,17.924166666666668,264,1.795737356161745,-0.4287523615831239,-0.2892165691791363,1,0,0,1,At-Risk Customers
13372.0,89,1,290.04,15.265263157894738,154,-0.0243150935013763,-0.8594113484539994,-0.5457156698307811,2,0,2,2,New/Occasional Buyers
13375.0,80,2,601.4300000000001,17.689117647058826,349,-0.1224017524652572,-0.4287523615831239,0.0242233550865564,2,0,2,2,New/Occasional Buyers
13376.0,98,3,834.3100000000001,17.381458333333335,487,0.0737715654625044,0.0019066252877515,0.4504650459653565,0,0,2,0,Regular Average Customers
13379.0,25,3,521.36,5.546382978723404,595,-0.7218202239111954,0.0019066252877515,-0.1223292565102554,2,0,2,2,New/Occasional Buyers
13382.0,280,1,197.14,15.164615384615386,128,2.0573017800654267,-0.8594113484539994,-0.7157511090382723,1,0,0,1,At-Risk Customers
13385.0,329,1,403.07,13.89896551724138,271,2.5913291455354446,-0.8594113484539994,-0.3388361682847885,1,0,0,1,At-Risk Customers
13388.0,130,2,505.45,16.848333333333333,267,0.4225241306674139,-0.4287523615831239,-0.1514494269923995,2,0,2,2,New/Occasional Buyers
13389.0,10,3,700.66,15.570222222222222,420,-0.8852979888509966,0.0019066252877515,0.2058446320785836,0,0,2,0,Regular Average Customers
13390.0,74,1,304.68,30.468,116,-0.1877928584411777,-0.8594113484539994,-0.5189199881300528,2,0,2,2,New/Occasional Buyers
13394.0,1,10,1945.59,13.417862068965515,1796,-0.9833846478148774,3.0165195333838795,2.484447638887861,3,0,3,3,Regular Average Customers
13395.0,184,1,251.28,13.96,224,1.0110440844506987,-0.8594113484539994,-0.616658335317136,1,0,0,1,At-Risk Customers
13396.0,21,4,913.74,26.87470588235294,410,-0.7654142945618091,0.432565612158627,0.5958462616408249,0,0,2,0,Regular Average Customers
13397.0,72,5,1113.86,31.82457142857143,359,-0.2095898937664845,0.8632245990295024,0.962127123795864,0,0,1,0,Regular Average Customers
13398.0,191,1,383.57,18.265238095238097,226,1.0873337080892729,-0.8594113484539994,-0.3745271377632178,1,0,0,1,At-Risk Customers
13402.0,126,2,587.23,15.871081081081082,475,0.3789300600168002,-0.4287523615831239,-0.0017669919182485,2,0,2,2,New/Occasional Buyers
13403.0,17,1,30.0,15.0,8,-0.8090083652124227,-0.8594113484539994,-1.0216684751215883,2,0,2,2,New/Occasional Buyers
13404.0,0,2,252.49,22.953636363636363,111,-0.9942831654775308,-0.4287523615831239,-0.6144436649033462,2,0,2,2,New/Occasional Buyers
13405.0,73,3,363.351,20.186166666666665,144,-0.1986913761038311,0.0019066252877515,-0.4115340973470311,2,0,2,2,New/Occasional Buyers
13410.0,8,6,574.1899999999999,24.96478260869565,261,-0.9070950241763036,1.293883585900378,-0.0256341838156187,0,0,1,0,Regular Average Customers
13411.0,106,1,203.6,11.976470588235296,71,0.1609597067637317,-0.8594113484539994,-0.7039273314572131,2,0,2,2,New/Occasional Buyers
13414.0,133,2,568.5,25.84090909090909,374,0.4552196836553741,-0.4287523615831239,-0.0360486256788116,2,0,2,2,New/Occasional Buyers
13416.0,43,2,576.5,38.43333333333333,126,-0.5256469059834338,-0.4287523615831239,-0.0214061766620201,2,0,2,2,New/Occasional Buyers
13417.0,4,2,290.48,19.365333333333336,126,-0.9506890948269172,-0.4287523615831239,-0.5449103351348576,2,0,2,2,New/Occasional Buyers
13419.0,63,1,221.06,13.81625,275,-0.3076765527303653,-0.8594113484539994,-0.6719701864780657,2,0,2,2,New/Occasional Buyers
13420.0,134,4,68.1,8.5125,81,0.4661182013180275,0.432565612158627,-0.9519338116791188,2,0,0,2,New/Occasional Buyers
13421.0,39,3,1564.94,16.13340206185567,854,-0.5692409766340475,0.0019066252877515,1.7877416116076517,0,0,1,0,Regular Average Customers
13422.0,50,2,2267.25,19.213983050847457,1259,-0.4493572823448598,-0.4287523615831239,3.073183907730505,3,0,1,3,Regular Average Customers
13425.0,107,3,1057.45,16.26846153846154,730,0.1718582244263851,0.0019066252877515,0.858879555166213,0,0,0,0,Regular Average Customers
13427.0,18,3,445.34,18.55583333333333,363,-0.7981098475497693,0.0019066252877515,-0.2614691282923165,2,0,2,2,New/Occasional Buyers
13428.0,9,1,168.38,2.513134328358209,147,-0.8961965065136501,-0.8594113484539994,-0.7683907132536377,2,0,2,2,New/Occasional Buyers
13429.0,10,4,816.69,14.58375,921,-0.8852979888509966,0.432565612158627,0.4182150520058733,0,0,2,0,Regular Average Customers
13430.0,18,4,543.49,11.322708333333331,532,-0.7981098475497693,0.432565612158627,-0.0818245819175559,0,0,2,0,Regular Average Customers
13431.0,66,2,814.8,20.892307692307693,486,-0.2749809997424051,-0.4287523615831239,0.4147557734256561,2,0,2,2,New/Occasional Buyers
13434.0,73,2,179.04000000000002,22.380000000000003,108,-0.1986913761038311,-0.4287523615831239,-0.748879649938763,2,0,2,2,New/Occasional Buyers
13435.0,4,9,1878.66,24.71921052631579,757,-0.9506890948269172,2.585860546513004,2.36194524980113,3,0,3,3,Regular Average Customers
13436.0,1,1,113.54,14.1925,69,-0.9833846478148774,-0.8594113484539994,-0.8687647012637434,2,0,2,2,New/Occasional Buyers
13437.0,13,7,2384.36,18.6278125,1127,-0.8526024358630364,1.7245425727712531,3.2875310582750616,3,0,1,3,Regular Average Customers
13439.0,254,1,273.27,5.156037735849056,206,1.773940320836438,-0.8594113484539994,-0.5764099035822303,1,0,0,1,At-Risk Customers
13441.0,91,1,195.36,17.76,108,-0.0025180581760695,-0.8594113484539994,-0.7190090539445083,2,0,2,2,New/Occasional Buyers
13447.0,22,4,1001.78,17.575087719298246,566,-0.7545157768991556,0.432565612158627,0.7569864130706151,0,0,2,0,Regular Average Customers
13449.0,23,1,291.88,15.362105263157895,222,-0.7436172592365022,-0.8594113484539994,-0.5423479065569191,2,0,2,2,New/Occasional Buyers
13450.0,26,6,1272.48,22.722857142857144,914,-0.7109217062485419,1.293883585900378,1.252450281676297,3,0,1,3,Regular Average Customers
